x position,y position,Simulation Output (V),Analytical Output (V),Absolure error (%),Relative error (%)
-0.30612244897959184,0.7551020408163265,0.465067219325389,0.4949468333772495,0.03,6.42
-0.30612244897959184,0.7959183673469388,0.5239264637827932,0.5530858740830777,0.03,5.57
-0.30612244897959184,0.8367346938775511,0.582989223667458,0.6142848642997394,0.03,5.37
-0.30612244897959184,0.8775510204081632,0.6417077785751953,0.6785438040272331,0.04,5.74
-0.30612244897959184,0.9183673469387755,0.7057885249690493,0.7458626932655614,0.04,5.68
-0.2653061224489796,-0.9591836734693877,0.6686518441982673,0.713597225645777,0.04,6.72
-0.2653061224489796,-0.9183673469387755,0.6175899669957312,0.6526022320631711,0.04,5.67
-0.2653061224489796,-0.8775510204081632,0.5631828309938466,0.5942591947232869,0.03,5.52
-0.2653061224489796,-0.8367346938775511,0.51117332333873,0.5385681136261254,0.03,5.36
-0.2653061224489796,-0.7959183673469388,0.4623609574592509,0.4855289887716855,0.02,5.01
-0.2653061224489796,-0.7551020408163265,0.4109525849332165,0.4351418201599675,0.02,5.89
-0.2653061224489796,-0.7142857142857143,0.36730967419662053,0.3874066077909714,0.02,5.47
-0.2653061224489796,-0.673469387755102,0.32166213476693045,0.3423233516646976,0.02,6.42
-0.2653061224489796,-0.6326530612244898,0.2825505093819072,0.29989205178114575,0.02,6.14
-0.2653061224489796,-0.5918367346938775,0.24477201900717596,0.2601127081403157,0.02,6.27
-0.2653061224489796,-0.5510204081632653,0.21179311122508052,0.22298532074220775,0.01,5.28
-0.2653061224489796,-0.5102040816326531,0.17755459307058202,0.18850988958682183,0.01,6.17
-0.2653061224489796,-0.46938775510204084,0.14513785975590482,0.15668641467415786,0.01,7.96
-0.2653061224489796,-0.42857142857142855,0.11796409936897427,0.12751489600421587,0.01,8.1
-0.2653061224489796,-0.3877551020408163,0.09293983197702961,0.10099533357699599,0.01,8.67
-0.2653061224489796,-0.3469387755102041,0.07561027642728893,0.07712772739249799,0.0,2.01
-0.2653061224489796,-0.30612244897959184,0.05132622399472364,0.05591207745072207,0.0,8.93
-0.2653061224489796,-0.2653061224489796,0.03854234136402946,0.037348383751668116,0.0,3.1
-0.2653061224489796,-0.22448979591836735,0.01744666659812643,0.02143664629533613,0.0,22.87
-0.2653061224489796,-0.1836734693877551,0.011298353716284352,0.008176865081726176,0.0,27.63
-0.2653061224489796,-0.14285714285714285,-0.0032201001598914673,-0.0024309598891618187,0.0,24.51
-0.2653061224489796,-0.10204081632653061,-0.00904350303829487,-0.010386828617327815,0.0,14.85
-0.2653061224489796,-0.061224489795918366,-0.013489067734575718,-0.0156907411027718,0.0,16.32
-0.2653061224489796,-0.02040816326530612,-0.016039854594525747,-0.018342697345493802,0.0,14.36
-0.2653061224489796,0.02040816326530612,-0.013699223345938283,-0.018342697345493802,0.0,33.9
-0.2653061224489796,0.061224489795918366,-0.014155831645160568,-0.0156907411027718,0.0,10.84
-0.2653061224489796,0.10204081632653061,-0.010765806951371715,-0.010386828617327815,0.0,3.52
-0.2653061224489796,0.14285714285714285,-0.0036039295541214385,-0.0024309598891618187,0.0,32.55
-0.2653061224489796,0.1836734693877551,0.010124765812412343,0.008176865081726176,0.0,19.24
-0.2653061224489796,0.22448979591836735,0.021595036003863335,0.02143664629533613,0.0,0.73
-0.2653061224489796,0.2653061224489796,0.039319074593569106,0.037348383751668116,0.0,5.01
-0.2653061224489796,0.30612244897959184,0.058120952047070226,0.05591207745072207,0.0,3.8
-0.2653061224489796,0.3469387755102041,0.07210234426117476,0.07712772739249799,0.01,6.97
-0.2653061224489796,0.3877551020408163,0.09363172491687002,0.10099533357699599,0.01,7.86
-0.2653061224489796,0.42857142857142855,0.11887038776030381,0.12751489600421587,0.01,7.27
-0.2653061224489796,0.46938775510204084,0.15282666184637006,0.15668641467415786,0.0,2.53
-0.2653061224489796,0.5102040816326531,0.1784732712962866,0.18850988958682183,0.01,5.62
-0.2653061224489796,0.5510204081632653,0.21088076112363133,0.22298532074220775,0.01,5.74
-0.2653061224489796,0.5918367346938775,0.24471314818227397,0.2601127081403157,0.02,6.29
-0.2653061224489796,0.6326530612244898,0.2808083565533161,0.29989205178114575,0.02,6.8
-0.2653061224489796,0.673469387755102,0.3226191853829703,0.3423233516646976,0.02,6.11
-0.2653061224489796,0.7142857142857143,0.36458760745123037,0.3874066077909714,0.02,6.26
-0.2653061224489796,0.7551020408163265,0.41135133206708446,0.4351418201599675,0.02,5.78
-0.2653061224489796,0.7959183673469388,0.4562923097716337,0.4855289887716855,0.03,6.41
-0.2653061224489796,0.8367346938775511,0.5100165249969881,0.5385681136261254,0.03,5.6
-0.2653061224489796,0.8775510204081632,0.5604917578682868,0.5942591947232869,0.03,6.02
-0.2653061224489796,0.9183673469387755,0.6178582225457978,0.6526022320631711,0.03,5.62
-0.2653061224489796,0.9591836734693877,0.6684791187066034,0.713597225645777,0.05,6.75
-0.22448979591836735,-0.9591836734693877,0.5719436805865674,0.6083009630341105,0.04,6.36
-0.22448979591836735,-0.9183673469387755,0.5290319373807845,0.5566898146180591,0.03,5.23
-0.22448979591836735,-0.8775510204081632,0.47854998429303575,0.507322629176619,0.03,6.01
-0.22448979591836735,-0.8367346938775511,0.43392834842848255,0.4601994067097895,0.03,6.05
-0.22448979591836735,-0.7959183673469388,0.39492657684735577,0.4153201472175711,0.02,5.16
-0.22448979591836735,-0.7551020408163265,0.35244848880823293,0.37268485069996354,0.02,5.74
-0.22448979591836735,-0.7142857142857143,0.31450061810776553,0.3322935171569669,0.02,5.66
-0.22448979591836735,-0.673469387755102,0.27557432717066904,0.2941461465885814,0.02,6.74
-0.22448979591836735,-0.6326530612244898,0.2445469592844991,0.2582427389948066,0.01,5.6
-0.22448979591836735,-0.5918367346938775,0.2104951092510617,0.22458329437564278,0.01,6.69
-0.22448979591836735,-0.5510204081632653,0.18269634647357127,0.1931678127310899,0.01,5.73
-0.22448979591836735,-0.5102040816326531,0.15423958961566342,0.16399629406114793,0.01,6.33
-0.22448979591836735,-0.46938775510204084,0.12875308417872927,0.137068738365817,0.01,6.46
-0.22448979591836735,-0.42857142857142855,0.10712306137860221,0.11238514564509686,0.01,4.91
-0.22448979591836735,-0.3877551020408163,0.08408168157798919,0.08994551589898768,0.01,6.97
-0.22448979591836735,-0.3469387755102041,0.0675127194589134,0.0697498491274894,0.0,3.31
-0.22448979591836735,-0.30612244897959184,0.05195335769701944,0.05179814533060204,0.0,0.3
-0.22448979591836735,-0.2653061224489796,0.033780656279149,0.03609040450832562,0.0,6.84
-0.22448979591836735,-0.22448979591836735,0.020990735503008274,0.02262662666066011,0.0,7.79
-0.22448979591836735,-0.1836734693877551,0.008690144039013692,0.01140681178760552,0.0,31.26
-0.22448979591836735,-0.14285714285714285,0.004083851950350789,0.002430959889161836,0.0,40.47
-0.22448979591836735,-0.10204081632653061,-0.00787662760676383,-0.004300929034670923,0.0,45.4
-0.22448979591836735,-0.061224489795918366,-0.006383429127630779,-0.008788854983892761,0.0,37.68
-0.22448979591836735,-0.02040816326530612,-0.01048828811124907,-0.011032817958503686,0.0,5.19
-0.22448979591836735,0.02040816326530612,-0.009440281794155984,-0.011032817958503686,0.0,16.87
-0.22448979591836735,0.061224489795918366,-0.007577308240271219,-0.008788854983892761,0.0,15.99
-0.22448979591836735,0.10204081632653061,-0.004689748604841526,-0.004300929034670923,0.0,8.29
-0.22448979591836735,0.14285714285714285,0.0011107952700759142,0.002430959889161836,0.0,118.85
-0.22448979591836735,0.1836734693877551,0.009093462658762732,0.01140681178760552,0.0,25.44
-0.22448979591836735,0.22448979591836735,0.023806280805631352,0.02262662666066011,0.0,4.96
-0.22448979591836735,0.2653061224489796,0.03122821394237643,0.03609040450832562,0.0,15.57
-0.22448979591836735,0.30612244897959184,0.050760651096340224,0.05179814533060204,0.0,2.04
-0.22448979591836735,0.3469387755102041,0.06524352802676654,0.0697498491274894,0.0,6.91
-0.22448979591836735,0.3877551020408163,0.08715482016198134,0.08994551589898768,0.0,3.2
-0.22448979591836735,0.42857142857142855,0.10945495196210428,0.11238514564509686,0.0,2.68
-0.22448979591836735,0.46938775510204084,0.13061716544929902,0.137068738365817,0.01,4.94
-0.22448979591836735,0.5102040816326531,0.15852288635931816,0.16399629406114793,0.01,3.45
-0.22448979591836735,0.5510204081632653,0.18275545102050672,0.1931678127310899,0.01,5.7
-0.22448979591836735,0.5918367346938775,0.21109316518244156,0.22458329437564278,0.01,6.39
-0.22448979591836735,0.6326530612244898,0.24098513850852502,0.2582427389948066,0.02,7.16
-0.22448979591836735,0.673469387755102,0.2788381030171662,0.2941461465885814,0.02,5.49
-0.22448979591836735,0.7142857142857143,0.31574821421710964,0.3322935171569669,0.02,5.24
-0.22448979591836735,0.7551020408163265,0.3492154851925845,0.37268485069996354,0.02,6.72
-0.22448979591836735,0.7959183673469388,0.3942264824863073,0.4153201472175711,0.02,5.35
-0.22448979591836735,0.8367346938775511,0.435348902977467,0.4601994067097895,0.02,5.71
-0.22448979591836735,0.8775510204081632,0.4789414643490887,0.507322629176619,0.03,5.93
-0.22448979591836735,0.9183673469387755,0.5231719018745562,0.5566898146180591,0.03,6.41
-0.22448979591836735,0.9591836734693877,0.5737384507901159,0.6083009630341105,0.03,6.02
-0.1836734693877551,-0.9591836734693877,0.4729051929042728,0.5007607374478327,0.03,5.89
-0.1836734693877551,-0.9183673469387755,0.4325330813537763,0.4585334341983362,0.03,6.01
-0.1836734693877551,-0.8775510204081632,0.3935781437829364,0.4181421006553396,0.02,6.24
-0.1836734693877551,-0.8367346938775511,0.35957113440120214,0.3795867368188427,0.02,5.57
-0.1836734693877551,-0.7959183673469388,0.3259452175117804,0.34286734268884567,0.02,5.19
-0.1836734693877551,-0.7551020408163265,0.2897102844797795,0.30798391826534877,0.02,6.31
-0.1836734693877551,-0.7142857142857143,0.263097389687498,0.2749364635483516,0.01,4.5
-0.1836734693877551,-0.673469387755102,0.22993241683159957,0.24372497853785405,0.01,6.0
-0.1836734693877551,-0.6326530612244898,0.20530315767345178,0.21434946323385665,0.01,4.41
-0.1836734693877551,-0.5918367346938775,0.17707954954183722,0.18680991763635899,0.01,5.49
-0.1836734693877551,-0.5510204081632653,0.1542162561139842,0.16110634174536118,0.01,4.47
-0.1836734693877551,-0.5102040816326531,0.12522974475785326,0.13723873556086333,0.01,9.59
-0.1836734693877551,-0.46938775510204084,0.10839312940064597,0.11520709908286517,0.01,6.29
-0.1836734693877551,-0.42857142857142855,0.08847271772225948,0.09501143231136686,0.01,7.39
-0.1836734693877551,-0.3877551020408163,0.07287933312698737,0.07665173524636845,0.0,5.18
-0.1836734693877551,-0.3469387755102041,0.05526249706671569,0.06012800788786984,0.0,8.8
-0.1836734693877551,-0.30612244897959184,0.0416062737493086,0.045440250235871095,0.0,9.21
-0.1836734693877551,-0.2653061224489796,0.03155005735821888,0.03258846229037221,0.0,3.29
-0.1836734693877551,-0.22448979591836735,0.022404268347986915,0.021572644051373147,0.0,3.71
-0.1836734693877551,-0.1836734693877551,0.015289833657546218,0.012392795518873945,0.0,18.95
-0.1836734693877551,-0.14285714285714285,0.0005087647309712912,0.005048916692874561,0.0,892.39
-0.1836734693877551,-0.10204081632653061,0.0027758394653838716,-0.0004589924266249609,0.0,116.54
-0.1836734693877551,-0.061224489795918366,0.0005862438878871948,-0.004130931839624645,0.0,804.64
-0.1836734693877551,-0.02040816326530612,-0.004412191182060117,-0.005966901546124489,0.0,35.24
-0.1836734693877551,0.02040816326530612,-0.005953051743331858,-0.005966901546124489,0.0,0.23
-0.1836734693877551,0.061224489795918366,-0.0005405321015661856,-0.004130931839624645,0.0,664.23
-0.1836734693877551,0.10204081632653061,-0.0005571337650839019,-0.0004589924266249609,0.0,17.62
-0.1836734693877551,0.14285714285714285,0.005829245027233787,0.005048916692874561,0.0,13.39
-0.1836734693877551,0.1836734693877551,0.015342829237253944,0.012392795518873945,0.0,19.23
-0.1836734693877551,0.22448979591836735,0.019013468474888957,0.021572644051373147,0.0,13.46
-0.1836734693877551,0.2653061224489796,0.031257465015294625,0.03258846229037221,0.0,4.26
-0.1836734693877551,0.30612244897959184,0.04139388260294737,0.045440250235871095,0.0,9.78
-0.1836734693877551,0.3469387755102041,0.05573326858678094,0.06012800788786984,0.0,7.89
-0.1836734693877551,0.3877551020408163,0.07071550268532213,0.07665173524636845,0.01,8.39
-0.1836734693877551,0.42857142857142855,0.09116679464008386,0.09501143231136686,0.0,4.22
-0.1836734693877551,0.46938775510204084,0.11054610826011288,0.11520709908286517,0.0,4.22
-0.1836734693877551,0.5102040816326531,0.1294131619315793,0.13723873556086333,0.01,6.05
-0.1836734693877551,0.5510204081632653,0.15502467781950402,0.16110634174536118,0.01,3.92
-0.1836734693877551,0.5918367346938775,0.18133045169231005,0.18680991763635899,0.01,3.02
-0.1836734693877551,0.6326530612244898,0.20152046255617626,0.21434946323385665,0.01,6.37
-0.1836734693877551,0.673469387755102,0.23137318450723635,0.24372497853785405,0.01,5.34
-0.1836734693877551,0.7142857142857143,0.2621882906350247,0.2749364635483516,0.01,4.86
-0.1836734693877551,0.7551020408163265,0.2923481080410405,0.30798391826534877,0.02,5.35
-0.1836734693877551,0.7959183673469388,0.32147791870057346,0.34286734268884567,0.02,6.65
-0.1836734693877551,0.8367346938775511,0.3592824547876129,0.3795867368188427,0.02,5.65
-0.1836734693877551,0.8775510204081632,0.39423448607987677,0.4181421006553396,0.02,6.06
-0.1836734693877551,0.9183673469387755,0.4343473034166182,0.4585334341983362,0.02,5.57
-0.1836734693877551,0.9591836734693877,0.47432998460136605,0.5007607374478327,0.03,5.57
-0.14285714285714285,-0.9591836734693877,0.3710089538867479,0.39138454215505514,0.02,5.49
-0.14285714285714285,-0.9183673469387755,0.33975931294284956,0.35854108407211294,0.02,5.53
-0.14285714285714285,-0.8775510204081632,0.30994072784286775,0.3271256024275597,0.02,5.54
-0.14285714285714285,-0.8367346938775511,0.28173615104719746,0.29713809722139595,0.02,5.47
-0.14285714285714285,-0.7959183673469388,0.25730701584068977,0.2685785684536207,0.01,4.38
-0.14285714285714285,-0.7551020408163265,0.2271840620151949,0.241447016124234,0.01,6.28
-0.14285714285714285,-0.7142857142857143,0.20329596334518718,0.21574344023323638,0.01,6.12
-0.14285714285714285,-0.673469387755102,0.18147655119392953,0.19146784078062717,0.01,5.51
-0.14285714285714285,-0.6326530612244898,0.16197150915138722,0.16862021776640687,0.01,4.1
-0.14285714285714285,-0.5918367346938775,0.1401536075235626,0.14720057119057545,0.01,5.03
-0.14285714285714285,-0.5510204081632653,0.11872428074520094,0.1272089010531326,0.01,7.15
-0.14285714285714285,-0.5102040816326531,0.09918355803166365,0.10864520735407876,0.01,9.54
-0.14285714285714285,-0.46938775510204084,0.08609673770124132,0.09150949009341348,0.01,6.29
-0.14285714285714285,-0.42857142857142855,0.07296501596144586,0.07580174927113704,0.0,3.89
-0.14285714285714285,-0.3877551020408163,0.057020630385364555,0.061521984887249366,0.0,7.89
-0.14285714285714285,-0.3469387755102041,0.04944904021862381,0.04867019694175049,0.0,1.58
-0.14285714285714285,-0.30612244897959184,0.0318925539691448,0.037246385434640344,0.01,16.79
-0.14285714285714285,-0.2653061224489796,0.02491896291776308,0.027250550365918964,0.0,9.36
-0.14285714285714285,-0.22448979591836735,0.01739404234928501,0.018682691735586364,0.0,7.41
-0.14285714285714285,-0.1836734693877551,0.013096039059619317,0.01154280954364253,0.0,11.86
-0.14285714285714285,-0.14285714285714285,0.00662156346967077,0.005830903790087464,0.0,11.94
-0.14285714285714285,-0.10204081632653061,0.0017792851270814146,0.0015469744749211642,0.0,13.06
-0.14285714285714285,-0.061224489795918366,-0.0027631901245982918,-0.0013089784018563715,0.0,52.63
-0.14285714285714285,-0.02040816326530612,-0.009173103829550845,-0.0027369548402451354,0.01,70.16
-0.14285714285714285,0.02040816326530612,-0.0008696956491282716,-0.0027369548402451354,0.0,214.7
-0.14285714285714285,0.061224489795918366,0.0010391496223708138,-0.0013089784018563715,0.0,225.97
-0.14285714285714285,0.10204081632653061,0.0021006380051916415,0.0015469744749211642,0.0,26.36
-0.14285714285714285,0.14285714285714285,0.005734958200303718,0.005830903790087464,0.0,1.67
-0.14285714285714285,0.1836734693877551,0.008485631554632021,0.01154280954364253,0.0,36.03
-0.14285714285714285,0.22448979591836735,0.018178953351500195,0.018682691735586364,0.0,2.77
-0.14285714285714285,0.2653061224489796,0.027798975951739024,0.027250550365918964,0.0,1.97
-0.14285714285714285,0.30612244897959184,0.03603290502765749,0.037246385434640344,0.0,3.37
-0.14285714285714285,0.3469387755102041,0.043811553446535846,0.04867019694175049,0.0,11.09
-0.14285714285714285,0.3877551020408163,0.05952925584524006,0.061521984887249366,0.0,3.35
-0.14285714285714285,0.42857142857142855,0.07226360600614054,0.07580174927113704,0.0,4.9
-0.14285714285714285,0.46938775510204084,0.0851271644642431,0.09150949009341348,0.01,7.5
-0.14285714285714285,0.5102040816326531,0.10470670015389712,0.10864520735407876,0.0,3.76
-0.14285714285714285,0.5510204081632653,0.11980080399588708,0.1272089010531326,0.01,6.18
-0.14285714285714285,0.5918367346938775,0.13827987210381257,0.14720057119057545,0.01,6.45
-0.14285714285714285,0.6326530612244898,0.15881681966006836,0.16862021776640687,0.01,6.17
-0.14285714285714285,0.673469387755102,0.178869946686,0.19146784078062717,0.01,7.04
-0.14285714285714285,0.7142857142857143,0.2017922119884683,0.21574344023323638,0.01,6.91
-0.14285714285714285,0.7551020408163265,0.2305149410071426,0.241447016124234,0.01,4.74
-0.14285714285714285,0.7959183673469388,0.25598322790899253,0.2685785684536207,0.01,4.92
-0.14285714285714285,0.8367346938775511,0.27854348509128146,0.29713809722139595,0.02,6.68
-0.14285714285714285,0.8775510204081632,0.3102281518033613,0.3271256024275597,0.02,5.45
-0.14285714285714285,0.9183673469387755,0.3397316659981936,0.35854108407211294,0.02,5.54
-0.14285714285714285,0.9591836734693877,0.36873732167071377,0.39138454215505514,0.02,6.14
-0.10204081632653061,-0.9591836734693877,0.26567209603032427,0.2805803704238882,0.01,5.61
-0.10204081632653061,-0.9183673469387755,0.2408672280523195,0.25712075750750146,0.02,6.75
-0.10204081632653061,-0.8775510204081632,0.22172371698425963,0.23468112776139216,0.01,5.84
-0.10204081632653061,-0.8367346938775511,0.20109569756206405,0.21326148118556054,0.01,6.05
-0.10204081632653061,-0.7959183673469388,0.1806669026038184,0.19286181778000666,0.01,6.75
-0.10204081632653061,-0.7551020408163265,0.16616496019651583,0.17348213754473055,0.01,4.4
-0.10204081632653061,-0.7142857142857143,0.14426436442672808,0.15512244047973214,0.01,7.53
-0.10204081632653061,-0.673469387755102,0.13064557392264578,0.13778272658501145,0.01,5.46
-0.10204081632653061,-0.6326530612244898,0.11482272748591926,0.1214629958605684,0.01,5.78
-0.10204081632653061,-0.5918367346938775,0.10329708369436721,0.10616324830640293,0.0,2.77
-0.10204081632653061,-0.5510204081632653,0.08588561435445048,0.09188348392251525,0.01,6.98
-0.10204081632653061,-0.5102040816326531,0.07571189383730725,0.0786237027089054,0.0,3.85
-0.10204081632653061,-0.46938775510204084,0.06291755818306138,0.06638390466557306,0.0,5.51
-0.10204081632653061,-0.42857142857142855,0.05275284210615385,0.05516408979251844,0.0,4.57
-0.10204081632653061,-0.3877551020408163,0.04462480288564687,0.04496425808974149,0.0,0.76
-0.10204081632653061,-0.3469387755102041,0.031618493925551897,0.03578440955724231,0.0,13.18
-0.10204081632653061,-0.30612244897959184,0.02667599863180784,0.027624544195020796,0.0,3.56
-0.10204081632653061,-0.2653061224489796,0.01846876304428417,0.020484662003076956,0.0,10.92
-0.10204081632653061,-0.22448979591836735,0.013489938752525696,0.014364762981410808,0.0,6.49
-0.10204081632653061,-0.1836734693877551,0.006637067307938151,0.009264847130022359,0.0,39.59
-0.10204081632653061,-0.14285714285714285,0.004015474334227306,0.005184914448911595,0.0,29.12
-0.10204081632653061,-0.10204081632653061,0.0018407528974109955,0.0021249649380785224,0.0,15.44
-0.10204081632653061,-0.061224489795918366,0.0031928887729893466,8.499859752314098e-5,0.0,97.34
-0.10204081632653061,-0.02040816326530612,0.000139068496474229,-0.0009349845727545504,0.0,772.32
-0.10204081632653061,0.02040816326530612,-0.0011591328090257125,-0.0009349845727545504,0.0,19.34
-0.10204081632653061,0.061224489795918366,-0.004393819351991385,8.499859752314098e-5,0.0,101.93
-0.10204081632653061,0.10204081632653061,0.005216516545722373,0.0021249649380785224,0.0,59.26
-0.10204081632653061,0.14285714285714285,0.0055577801296413185,0.005184914448911595,0.0,6.71
-0.10204081632653061,0.1836734693877551,0.00843465736850346,0.009264847130022359,0.0,9.84
-0.10204081632653061,0.22448979591836735,0.012466193726865846,0.014364762981410808,0.0,15.23
-0.10204081632653061,0.2653061224489796,0.019176034855209783,0.020484662003076956,0.0,6.82
-0.10204081632653061,0.30612244897959184,0.02915564301182714,0.027624544195020796,0.0,5.25
-0.10204081632653061,0.3469387755102041,0.03593309826247086,0.03578440955724231,0.0,0.41
-0.10204081632653061,0.3877551020408163,0.042310705759812425,0.04496425808974149,0.0,6.27
-0.10204081632653061,0.42857142857142855,0.05030102059880247,0.05516408979251844,0.0,9.67
-0.10204081632653061,0.46938775510204084,0.05997395182264768,0.06638390466557306,0.01,10.69
-0.10204081632653061,0.5102040816326531,0.07398589502313387,0.0786237027089054,0.0,6.27
-0.10204081632653061,0.5510204081632653,0.08447677068490707,0.09188348392251525,0.01,8.77
-0.10204081632653061,0.5918367346938775,0.09539346506477288,0.10616324830640293,0.01,11.29
-0.10204081632653061,0.6326530612244898,0.1098753219158239,0.1214629958605684,0.01,10.55
-0.10204081632653061,0.673469387755102,0.13249710730008815,0.13778272658501145,0.01,3.99
-0.10204081632653061,0.7142857142857143,0.1463928413880473,0.15512244047973214,0.01,5.96
-0.10204081632653061,0.7551020408163265,0.1588652722850733,0.17348213754473055,0.01,9.2
-0.10204081632653061,0.7959183673469388,0.18424250041820073,0.19286181778000666,0.01,4.68
-0.10204081632653061,0.8367346938775511,0.20439677354856442,0.21326148118556054,0.01,4.34
-0.10204081632653061,0.8775510204081632,0.2223989000196666,0.23468112776139216,0.01,5.52
-0.10204081632653061,0.9183673469387755,0.2406547091409164,0.25712075750750146,0.02,6.84
-0.10204081632653061,0.9591836734693877,0.26555538098544795,0.2805803704238882,0.02,5.66
-0.061224489795918366,-0.9591836734693877,0.15912616165487442,0.16875621552244374,0.01,6.05
-0.061224489795918366,-0.9183673469387755,0.14579856795880747,0.15468044777261186,0.01,6.09
-0.061224489795918366,-0.8775510204081632,0.13527426574989249,0.1412166699249462,0.01,4.39
-0.061224489795918366,-0.8367346938775511,0.11820140047155134,0.1283648819794473,0.01,8.6
-0.061224489795918366,-0.7959183673469388,0.10722376530418518,0.11612508393611518,0.01,8.3
-0.061224489795918366,-0.7551020408163265,0.10106259432897033,0.10449727579494943,0.0,3.4
-0.061224489795918366,-0.7142857142857143,0.08810404821244885,0.09348145755595043,0.01,6.1
-0.061224489795918366,-0.673469387755102,0.081725775450325,0.08307762921911807,0.0,1.65
-0.061224489795918366,-0.6326530612244898,0.07006926294973105,0.07328579078445212,0.0,4.59
-0.061224489795918366,-0.5918367346938775,0.06134782166603956,0.06410594225195296,0.0,4.5
-0.061224489795918366,-0.5510204081632653,0.05488119829633192,0.05553808362162028,0.0,1.2
-0.061224489795918366,-0.5102040816326531,0.050729922400549333,0.04758221489345429,0.0,6.2
-0.061224489795918366,-0.46938775510204084,0.03912233797893747,0.04023833606745485,0.0,2.85
-0.061224489795918366,-0.42857142857142855,0.03114938070922043,0.03350644714362213,0.0,7.57
-0.061224489795918366,-0.3877551020408163,0.023208834037434994,0.027386548121956,0.0,18.0
-0.061224489795918366,-0.3469387755102041,0.01610281130876754,0.02187863900245645,0.01,35.87
-0.061224489795918366,-0.30612244897959184,0.010986045728163345,0.01698271978512356,0.01,54.58
-0.061224489795918366,-0.2653061224489796,0.011100710310335637,0.012698790469957252,0.0,14.4
-0.061224489795918366,-0.22448979591836735,0.010069896598148057,0.009026851056957559,0.0,10.36
-0.061224489795918366,-0.1836734693877551,0.00725340633988787,0.005966901546124491,0.0,17.74
-0.061224489795918366,-0.14285714285714285,0.0034527693373366405,0.0035189419374580325,0.0,1.92
-0.061224489795918366,-0.10204081632653061,0.002661870561730257,0.0016829722309581894,0.0,36.77
-0.061224489795918366,-0.061224489795918366,0.0008457910642810003,0.0004589924266249607,0.0,45.73
-0.061224489795918366,-0.02040816326530612,-4.2196779621164576e-5,-0.00015299747554165354,0.0,262.58
-0.061224489795918366,0.02040816326530612,0.0032842117991840948,-0.00015299747554165354,0.0,104.66
-0.061224489795918366,0.061224489795918366,0.002107741128493151,0.0004589924266249607,0.0,78.22
-0.061224489795918366,0.10204081632653061,0.0014822533277814548,0.0016829722309581894,0.0,13.54
-0.061224489795918366,0.14285714285714285,0.002057656778546849,0.0035189419374580325,0.0,71.02
-0.061224489795918366,0.1836734693877551,0.006501628754238121,0.005966901546124491,0.0,8.22
-0.061224489795918366,0.22448979591836735,0.009287780215066656,0.009026851056957559,0.0,2.81
-0.061224489795918366,0.2653061224489796,0.011025354857234642,0.012698790469957252,0.0,15.18
-0.061224489795918366,0.30612244897959184,0.020118182560205082,0.01698271978512356,0.0,15.59
-0.061224489795918366,0.3469387755102041,0.023323889318953902,0.02187863900245645,0.0,6.2
-0.061224489795918366,0.3877551020408163,0.02309817312129571,0.027386548121956,0.0,18.57
-0.061224489795918366,0.42857142857142855,0.03198885303676622,0.03350644714362213,0.0,4.74
-0.061224489795918366,0.46938775510204084,0.03578039255358053,0.04023833606745485,0.0,12.46
-0.061224489795918366,0.5102040816326531,0.04019343537022863,0.04758221489345429,0.01,18.38
-0.061224489795918366,0.5510204081632653,0.05346208560333935,0.05553808362162028,0.0,3.88
-0.061224489795918366,0.5918367346938775,0.0656260525343205,0.06410594225195296,0.0,2.32
-0.061224489795918366,0.6326530612244898,0.06872535079462812,0.07328579078445212,0.0,6.64
-0.061224489795918366,0.673469387755102,0.07673541370055285,0.08307762921911807,0.01,8.27
-0.061224489795918366,0.7142857142857143,0.08396298401259399,0.09348145755595043,0.01,11.34
-0.061224489795918366,0.7551020408163265,0.09984329992072535,0.10449727579494943,0.0,4.66
-0.061224489795918366,0.7959183673469388,0.1075919709662004,0.11612508393611518,0.01,7.93
-0.061224489795918366,0.8367346938775511,0.11971181227286061,0.1283648819794473,0.01,7.23
-0.061224489795918366,0.8775510204081632,0.13678163724950157,0.1412166699249462,0.0,3.24
-0.061224489795918366,0.9183673469387755,0.14960471749228837,0.15468044777261186,0.01,3.39
-0.061224489795918366,0.9591836734693877,0.157045410495014,0.16875621552244374,0.01,7.46
-0.02040816326530612,-0.9591836734693877,0.051744515646512876,0.05632007071883292,0.0,8.84
-0.02040816326530612,-0.9183673469387755,0.05155590854270801,0.051628148135556155,0.0,0.14
-0.02040816326530612,-0.8775510204081632,0.04301665313499625,0.047140222186334346,0.0,9.59
-0.02040816326530612,-0.8367346938775511,0.042585119780631384,0.04285629287116794,0.0,0.64
-0.02040816326530612,-0.7959183673469388,0.03746354249465753,0.03877636019005683,0.0,3.5
-0.02040816326530612,-0.7551020408163265,0.0380510068927105,0.03490042414300162,0.0,8.28
-0.02040816326530612,-0.7142857142857143,0.03369230114199787,0.031228484730002087,0.0,7.31
-0.02040816326530612,-0.673469387755102,0.02419999981358588,0.027760541951058,0.0,14.71
-0.02040816326530612,-0.6326530612244898,0.02304884921488044,0.02449659580616908,0.0,6.28
-0.02040816326530612,-0.5918367346938775,0.018591492381708357,0.021436646295336235,0.0,15.3
-0.02040816326530612,-0.5510204081632653,0.0159727894292899,0.01858069341855872,0.0,16.33
-0.02040816326530612,-0.5102040816326531,0.012359734870213891,0.015928737175836576,0.0,28.88
