x position,y position,Simulation Output (V),Analytical Output (V),Absolute error (%),Relative error (%)
-0.42857142857142855,0.7551020408163265,2.5711311309732676e9,4.335298214682877e9,1.76416708371e9,68.61
-0.42857142857142855,0.7959183673469388,1.95545083002374e9,3.2792182167707367e9,1.32376738675e9,67.7
-0.42857142857142855,0.8367346938775511,1.2725059534563463e9,2.1224886200006857e9,8.4998266654e8,66.8
-0.42857142857142855,0.8775510204081632,7.077163103558323e8,8.600869224661125e8,1.5237061211e8,21.53
-0.3877551020408163,-0.9183673469387755,4.268233062954401e8,1.174139180174503e8,3.0940938828e8,72.49
-0.3877551020408163,-0.8775510204081632,9.489495830209243e8,1.4672247691055574e9,5.1827518608e8,54.62
-0.3877551020408163,-0.8367346938775511,1.6303265784549885e9,2.7065190139752913e9,1.07619243552e9,66.01
-0.3877551020408163,-0.7959183673469388,2.2476454903452883e9,3.8403574310238886e9,1.59271194068e9,70.86
-0.3877551020408163,-0.7551020408163265,2.898599947299678e9,4.873790092335537e9,1.97519014504e9,68.14
-0.3877551020408163,-0.7142857142857143,3.3692411784121494e9,5.811853934796616e9,2.44261275638e9,72.5
-0.3877551020408163,-0.673469387755102,3.9616586091783266e9,6.659569673958353e9,2.69791106478e9,68.1
-0.3877551020408163,-0.6326530612244898,4.448633854397113e9,7.421937857146772e9,2.97330400275e9,66.84
-0.3877551020408163,-0.5918367346938775,4.970171452047963e9,8.103933783317619e9,3.13376233127e9,63.05
-0.3877551020408163,-0.5510204081632653,5.523661224938715e9,8.710500924062756e9,3.18683969912e9,57.69
-0.3877551020408163,-0.5102040816326531,5.824585381872948e9,9.246542355398382e9,3.42195697353e9,58.75
-0.3877551020408163,-0.46938775510204084,6.268932605642889e9,9.716909544778505e9,3.44797693914e9,55.0
-0.3877551020408163,-0.42857142857142855,6.635135505355589e9,1.0126387623737175e10,3.49125211838e9,52.62
-0.3877551020408163,-0.3877551020408163,6.867685505414331e9,1.0479676009097298e10,3.61199050368e9,52.59
-0.3877551020408163,-0.3469387755102041,7.146059659181852e9,1.0781362921751036e10,3.63530326257e9,50.87
-0.3877551020408163,-0.30612244897959184,7.389940808240895e9,1.103589202456688e10,3.64595121633e9,49.34
-0.3877551020408163,-0.2653061224489796,7.571371209139316e9,1.1247519142882717e10,3.67614793374e9,48.55
-0.3877551020408163,-0.22448979591836735,7.717023290228398e9,1.1420257007723642e10,3.7032337175e9,47.99
-0.3877551020408163,-0.1836734693877551,7.819252608275355e9,1.1557806450169958e10,3.73855384189e9,47.81
-0.3877551020408163,-0.14285714285714285,7.917083589290233e9,1.166347385087574e10,3.74639026159e9,47.32
-0.3877551020408163,-0.10204081632653061,8.033387926424548e9,1.1740077261476147e10,3.70668933505e9,46.14
-0.3877551020408163,-0.061224489795918366,8.022424103402972e9,1.1789847481332409e10,3.76742337793e9,46.96
-0.3877551020408163,-0.02040816326530612,8.079020398875498e9,1.1814334739048033e10,3.73531434017e9,46.23
-0.3877551020408163,0.02040816326530612,8.040513363745938e9,1.1814334739048033e10,3.7738213753e9,46.94
-0.3877551020408163,0.061224489795918366,8.015943237747217e9,1.1789847481332409e10,3.77390424359e9,47.08
-0.3877551020408163,0.10204081632653061,7.931995430942556e9,1.1740077261476147e10,3.80808183053e9,48.01
-0.3877551020408163,0.14285714285714285,7.927425081030579e9,1.166347385087574e10,3.73604876985e9,47.13
-0.3877551020408163,0.1836734693877551,7.777406575372175e9,1.1557806450169958e10,3.7803998748e9,48.61
-0.3877551020408163,0.22448979591836735,7.774051698726214e9,1.1420257007723642e10,3.646205309e9,46.9
-0.3877551020408163,0.2653061224489796,7.535836786324536e9,1.1247519142882717e10,3.71168235656e9,49.25
-0.3877551020408163,0.30612244897959184,7.371508487239322e9,1.103589202456688e10,3.66438353733e9,49.71
-0.3877551020408163,0.3469387755102041,7.116223707910686e9,1.0781362921751036e10,3.66513921384e9,51.5
-0.3877551020408163,0.3877551020408163,6.920239087819377e9,1.0479676009097298e10,3.55943692128e9,51.44
-0.3877551020408163,0.42857142857142855,6.592742486153818e9,1.0126387623737175e10,3.53364513758e9,53.6
-0.3877551020408163,0.46938775510204084,6.293764775392633e9,9.716909544778505e9,3.42314476939e9,54.39
-0.3877551020408163,0.5102040816326531,5.824752894745839e9,9.246542355398382e9,3.42178946065e9,58.75
-0.3877551020408163,0.5510204081632653,5.498397325908987e9,8.710500924062756e9,3.21210359815e9,58.42
-0.3877551020408163,0.5918367346938775,4.9792041781497135e9,8.103933783317619e9,3.12472960517e9,62.76
-0.3877551020408163,0.6326530612244898,4.534444257335795e9,7.421937857146772e9,2.88749359981e9,63.68
-0.3877551020408163,0.673469387755102,4.006085599340544e9,6.659569673958353e9,2.65348407462e9,66.24
-0.3877551020408163,0.7142857142857143,3.4139789354115477e9,5.811853934796616e9,2.39787499939e9,70.24
-0.3877551020408163,0.7551020408163265,2.8019903844435196e9,4.873790092335537e9,2.07179970789e9,73.94
-0.3877551020408163,0.7959183673469388,2.1668933567501397e9,3.8403574310238886e9,1.67346407427e9,77.23
-0.3877551020408163,0.8367346938775511,1.595379604189117e9,2.7065190139752913e9,1.11113940979e9,69.65
-0.3877551020408163,0.8775510204081632,9.71879692656628e8,1.4672247691055574e9,4.9534507645e8,50.97
-0.3877551020408163,0.9183673469387755,4.1144733476600933e8,1.174139180174503e8,2.9403341675e8,71.46
-0.3469387755102041,-0.9183673469387755,6.131782907311552e8,6.758506284592857e8,6.267233773e7,10.22
-0.3469387755102041,-0.8775510204081632,1.2517537460737648e9,2.004341998133289e9,7.5258825206e8,60.12
-0.3469387755102041,-0.8367346938775511,1.9070657195007808e9,3.2224646124283752e9,1.31539889293e9,68.98
-0.3469387755102041,-0.7959183673469388,2.480610414392884e9,4.335298214689798e9,1.8546878003e9,74.77
-0.3469387755102041,-0.7551020408163265,3.151038127907974e9,5.347915037657362e9,2.19687690975e9,69.72
-0.3469387755102041,-0.7142857142857143,3.691675240986684e9,6.265378026649205e9,2.57370278566e9,69.72
-0.3469387755102041,-0.673469387755102,4.284043541752641e9,7.092738555223679e9,2.80869501347e9,65.56
-0.3469387755102041,-0.6326530612244898,4.777312555963072e9,7.835033464700994e9,3.05772090874e9,64.01
-0.3469387755102041,-0.5918367346938775,5.236152534474734e9,8.497281196055389e9,3.26112866158e9,62.28
-0.3469387755102041,-0.5510204081632653,5.727583193028551e9,9.084476694620125e9,3.35689350159e9,58.61
-0.3469387755102041,-0.5102040816326531,6.171166396138467e9,9.601584644667742e9,3.43041824853e9,55.59
-0.3469387755102041,-0.46938775510204084,6.543300030103807e9,1.0053530418728905e10,3.51023038863e9,53.65
-0.3469387755102041,-0.42857142857142855,6.829648874883628e9,1.0445187888517351e10,3.61553901363e9,52.94
-0.3469387755102041,-0.3877551020408163,7.185282901431871e9,1.0781362921653847e10,3.59608002022e9,50.05
-0.3469387755102041,-0.3469387755102041,7.374638623119879e9,1.1066770965872833e10,3.69213234275e9,50.07
-0.3469387755102041,-0.30612244897959184,7.673714273576953e9,1.1306006602950977e10,3.63229232937e9,47.33
-0.3469387755102041,-0.2653061224489796,7.719597444430882e9,1.150350238980122e10,3.78390494537e9,49.02
-0.3469387755102041,-0.22448979591836735,7.924939354626364e9,1.1663473850208792e10,3.73853449558e9,47.17
-0.3469387755102041,-0.1836734693877551,8.129257605867589e9,1.1789847480138657e10,3.66058987427e9,45.03
-0.3469387755102041,-0.14285714285714285,8.116834517198713e9,1.1886169683451666e10,3.76933516625e9,46.44
-0.3469387755102041,-0.10204081632653061,8.23453208353007e9,1.1955497464225384e10,3.7209653807e9,45.19
-0.3469387755102041,-0.061224489795918366,8.181444121510516e9,1.2000277053960783e10,3.81883293245e9,46.68
-0.3469387755102041,-0.02040816326530612,8.213458979769205e9,1.2022223898585623e10,3.80876491882e9,46.37
-0.3469387755102041,0.02040816326530612,8.160065802721066e9,1.2022223898585623e10,3.86215809586e9,47.33
-0.3469387755102041,0.061224489795918366,8.257598767666901e9,1.2000277053960783e10,3.74267828629e9,45.32
-0.3469387755102041,0.10204081632653061,8.162772714227412e9,1.1955497464225384e10,3.79272475e9,46.46
-0.3469387755102041,0.14285714285714285,8.110258625076921e9,1.1886169683451666e10,3.77591105837e9,46.56
-0.3469387755102041,0.1836734693877551,8.069337452155067e9,1.1789847480138657e10,3.72051002798e9,46.11
-0.3469387755102041,0.22448979591836735,7.962516735033496e9,1.1663473850208792e10,3.70095711518e9,46.48
-0.3469387755102041,0.2653061224489796,7.734694750631376e9,1.150350238980122e10,3.76880763917e9,48.73
-0.3469387755102041,0.30612244897959184,7.63533534746121e9,1.1306006602950977e10,3.67067125549e9,48.07
-0.3469387755102041,0.3469387755102041,7.286393628078555e9,1.1066770965872833e10,3.78037733779e9,51.88
-0.3469387755102041,0.3877551020408163,7.165599280789026e9,1.0781362921653847e10,3.61576364086e9,50.46
-0.3469387755102041,0.42857142857142855,6.85259539793205e9,1.0445187888517351e10,3.59259249059e9,52.43
-0.3469387755102041,0.46938775510204084,6.582838090351411e9,1.0053530418728905e10,3.47069232838e9,52.72
-0.3469387755102041,0.5102040816326531,6.190414163196526e9,9.601584644667742e9,3.41117048147e9,55.1
-0.3469387755102041,0.5510204081632653,5.75867336134846e9,9.084476694620125e9,3.32580333327e9,57.75
-0.3469387755102041,0.5918367346938775,5.34669797156524e9,8.497281196055389e9,3.15058322449e9,58.93
-0.3469387755102041,0.6326530612244898,4.801288673162964e9,7.835033464700994e9,3.03374479154e9,63.19
-0.3469387755102041,0.673469387755102,4.307698813079886e9,7.092738555223679e9,2.78503974214e9,64.65
-0.3469387755102041,0.7142857142857143,3.693718163489028e9,6.265378026649205e9,2.57165986316e9,69.62
-0.3469387755102041,0.7551020408163265,3.1072424763161664e9,5.347915037657362e9,2.24067256134e9,72.11
-0.3469387755102041,0.7959183673469388,2.489078714523288e9,4.335298214689798e9,1.84621950017e9,74.17
-0.3469387755102041,0.8367346938775511,1.9043950142725391e9,3.2224646124283752e9,1.31806959816e9,69.21
-0.3469387755102041,0.8775510204081632,1.23894601075976e9,2.004341998133289e9,7.6539598737e8,61.78
-0.3469387755102041,0.9183673469387755,6.268772357898382e8,6.758506284592857e8,4.897339267e7,7.81
-0.30612244897959184,-0.9183673469387755,8.461569334657996e8,1.165005085427034e9,3.1884815196e8,37.68
-0.30612244897959184,-0.8775510204081632,1.45772230256671e9,2.4742542395467424e9,1.01653193698e9,69.73
-0.30612244897959184,-0.8367346938775511,2.1097492025435777e9,3.6732436436211214e9,1.56349444108e9,74.11
-0.30612244897959184,-0.7959183673469388,2.816509954223586e9,4.767067524879141e9,1.95055757066e9,69.25
-0.30612244897959184,-0.7551020408163265,3.3946561663298554e9,5.7608151631198435e9,2.36615899679e9,69.7
-0.30612244897959184,-0.7142857142857143,3.9564878556790667e9,6.659569673970743e9,2.70308181829e9,68.32
-0.30612244897959184,-0.673469387755102,4.494737859538019e9,7.46840642682481e9,2.97366856729e9,66.16
-0.30612244897959184,-0.6326530612244898,5.081848360353872e9,8.1923909680169115e9,3.11054260766e9,61.21
-0.30612244897959184,-0.5918367346938775,5.553457349017302e9,8.836576267278826e9,3.28311891826e9,59.12
-0.30612244897959184,-0.5510204081632653,6.059060947423447e9,9.40599902934543e9,3.34693808192e9,55.24
-0.30612244897959184,-0.5102040816326531,6.393263180209756e9,9.905674701454918e9,3.51241152125e9,54.94
-0.30612244897959184,-0.46938775510204084,6.756904856854746e9,1.0340590644733276e10,3.58368578788e9,53.04
-0.30612244897959184,-0.42857142857142855,7.1566027649854e9,1.0715696699100313e10,3.55909393411e9,49.73
-0.30612244897959184,-0.3877551020408163,7.42442502010647e9,1.1035892024350931e10,3.61146700424e9,48.64
-0.30612244897959184,-0.3469387755102041,7.573557848349841e9,1.130600660283199e10,3.73244875448e9,49.28
-0.30612244897959184,-0.30612244897959184,7.781713208833727e9,1.153077509922186e10,3.74906189039e9,48.18
-0.30612244897959184,-0.2653061224489796,7.97771037778435e9,1.1714799873820663e10,3.73708949604e9,46.84
-0.30612244897959184,-0.22448979591836735,8.036814158082359e9,1.1862498914987164e10,3.8256847569e9,47.6
-0.30612244897959184,-0.1836734693877551,8.198383329801007e9,1.1978033606784212e10,3.77965027698e9,46.1
-0.30612244897959184,-0.14285714285714285,8.344508353424724e9,1.2065211353705927e10,3.72070300028e9,44.59
-0.30612244897959184,-0.10204081632653061,8.367428734591596e9,1.2127360575311266e10,3.75993184072e9,44.94
-0.30612244897959184,-0.061224489795918366,8.373778866538679e9,1.2167182264026775e10,3.79340339749e9,45.3
-0.30612244897959184,-0.02040816326530612,8.48034455287052e9,1.2186593814404648e10,3.70624926153e9,43.7
-0.30612244897959184,0.02040816326530612,8.466733806172592e9,1.2186593814404648e10,3.71986000823e9,43.94
-0.30612244897959184,0.061224489795918366,8.446140304561032e9,1.2167182264026775e10,3.72104195947e9,44.06
-0.30612244897959184,0.10204081632653061,8.361567367247513e9,1.2127360575311266e10,3.76579320806e9,45.04
-0.30612244897959184,0.14285714285714285,8.235393762423393e9,1.2065211353705927e10,3.82981759128e9,46.5
-0.30612244897959184,0.1836734693877551,8.19573258488561e9,1.1978033606784212e10,3.7823010219e9,46.15
-0.30612244897959184,0.22448979591836735,8.055171723968512e9,1.1862498914987164e10,3.80732719102e9,47.27
-0.30612244897959184,0.2653061224489796,7.933590349243533e9,1.1714799873820663e10,3.78120952458e9,47.66
-0.30612244897959184,0.30612244897959184,7.787413635062605e9,1.153077509922186e10,3.74336146416e9,48.07
-0.30612244897959184,0.3469387755102041,7.702188776655118e9,1.130600660283199e10,3.60381782618e9,46.79
-0.30612244897959184,0.3877551020408163,7.342107071474124e9,1.1035892024350931e10,3.69378495288e9,50.31
-0.30612244897959184,0.42857142857142855,7.05936448511276e9,1.0715696699100313e10,3.65633221399e9,51.79
-0.30612244897959184,0.46938775510204084,6.752347975067043e9,1.0340590644733276e10,3.58824266967e9,53.14
-0.30612244897959184,0.5102040816326531,6.441914558559063e9,9.905674701454918e9,3.4637601429e9,53.77
-0.30612244897959184,0.5510204081632653,6.092031286888537e9,9.40599902934543e9,3.31396774246e9,54.4
-0.30612244897959184,0.5918367346938775,5.515659622722877e9,8.836576267278826e9,3.32091664456e9,60.21
-0.30612244897959184,0.6326530612244898,5.05840826009593e9,8.1923909680169115e9,3.13398270792e9,61.96
-0.30612244897959184,0.673469387755102,4.538043621422173e9,7.46840642682481e9,2.9303628054e9,64.57
-0.30612244897959184,0.7142857142857143,3.9369867119992843e9,6.659569673970743e9,2.72258296197e9,69.15
-0.30612244897959184,0.7551020408163265,3.356679037956537e9,5.7608151631198435e9,2.40413612516e9,71.62
-0.30612244897959184,0.7959183673469388,2.798448613927161e9,4.767067524879141e9,1.96861891095e9,70.35
-0.30612244897959184,0.8367346938775511,2.2010814018285575e9,3.6732436436211214e9,1.47216224179e9,66.88
-0.30612244897959184,0.8775510204081632,1.4709037399455783e9,2.4742542395467424e9,1.0033504996e9,68.21
-0.30612244897959184,0.9183673469387755,8.281111119742532e8,1.165005085427034e9,3.3689397345e8,40.68
-0.2653061224489796,-0.9591836734693877,4.209075128043786e8,1.7988407451784712e8,2.4102343829e8,57.26
-0.2653061224489796,-0.9183673469387755,9.969332187742256e8,1.5873516444215868e9,5.9041842565e8,59.22
-0.2653061224489796,-0.8775510204081632,1.6904666226269667e9,2.8795286959323416e9,1.18906207331e9,70.34
-0.2653061224489796,-0.8367346938775511,2.40805269054159e9,4.0615223532633142e9,1.65346966272e9,68.66
-0.2653061224489796,-0.7959183673469388,3.002166142645591e9,5.138437321007564e9,2.13627117836e9,71.16
-0.2653061224489796,-0.7551020408163265,3.540823118186227e9,6.115375294681516e9,2.5745521765e9,72.71
-0.2653061224489796,-0.7142857142857143,4.197133425806845e9,6.997434194142762e9,2.80030076834e9,66.72
-0.2653061224489796,-0.673469387755102,4.7691879986586895e9,7.789707156207618e9,3.02051915755e9,63.33
-0.2653061224489796,-0.6326530612244898,5.249968550344744e9,8.497281196073985e9,3.24731264573e9,61.85
-0.2653061224489796,-0.5918367346938775,5.696362966117078e9,9.12523540763568e9,3.42887244152e9,60.19
-0.2653061224489796,-0.5510204081632653,6.195752943132104e9,9.6786385136176e9,3.48288557049e9,56.21
-0.2653061224489796,-0.5102040816326531,6.667545512361918e9,1.016254548687996e10,3.49499997452e9,52.42
-0.2653061224489796,-0.46938775510204084,6.893774850408768e9,1.0581992827142717e10,3.68821797673e9,53.5
-0.2653061224489796,-0.42857142857142855,7.308775695993393e9,1.0941991865736973e10,3.63321616974e9,49.71
-0.2653061224489796,-0.3877551020408163,7.558364284959854e9,1.1247519142519732e10,3.68915485756e9,48.81
-0.2653061224489796,-0.3469387755102041,7.778150778897844e9,1.150350238953458e10,3.72535161064e9,47.9
-0.2653061224489796,-0.30612244897959184,7.963279564291077e9,1.1714799873674913e10,3.75152030938e9,47.11
-0.2653061224489796,-0.2653061224489796,8.19063642144737e9,1.1886169682488169e10,3.69553326104e9,45.12
-0.2653061224489796,-0.22448979591836735,8.339569101691012e9,1.2022223896337889e10,3.68265479465e9,44.16
-0.2653061224489796,-0.1836734693877551,8.362406019475859e9,1.2127360574166878e10,3.76495455469e9,45.02
-0.2653061224489796,-0.14285714285714285,8.511888607477359e9,1.220566476457232e10,3.69377615709e9,43.4
-0.2653061224489796,-0.10204081632653061,8.55852043488663e9,1.2260770295157415e10,3.70224986027e9,43.26
-0.2653061224489796,-0.061224489795918366,8.536539532296759e9,1.22956806897746e10,3.75914115748e9,44.04
-0.2653061224489796,-0.02040816326530612,8.5309269233323345e9,1.2312564359543701e10,3.78163743621e9,44.33
-0.2653061224489796,0.02040816326530612,8.563955578894605e9,1.2312564359543701e10,3.74860878065e9,43.77
-0.2653061224489796,0.061224489795918366,8.593253569731358e9,1.22956806897746e10,3.70242712004e9,43.09
-0.2653061224489796,0.10204081632653061,8.516684108342875e9,1.2260770295157415e10,3.74408618681e9,43.96
-0.2653061224489796,0.14285714285714285,8.4643330547716465e9,1.220566476457232e10,3.7413317098e9,44.2
-0.2653061224489796,0.1836734693877551,8.424979097420926e9,1.2127360574166878e10,3.70238147675e9,43.95
-0.2653061224489796,0.22448979591836735,8.218889342780504e9,1.2022223896337889e10,3.80333455356e9,46.28
-0.2653061224489796,0.2653061224489796,8.099730977283838e9,1.1886169682488169e10,3.7864387052e9,46.75
-0.2653061224489796,0.30612244897959184,8.032987623711992e9,1.1714799873674913e10,3.68181224996e9,45.83
-0.2653061224489796,0.3469387755102041,7.790916034699391e9,1.150350238953458e10,3.71258635484e9,47.65
-0.2653061224489796,0.3877551020408163,7.599514121364159e9,1.1247519142519732e10,3.64800502116e9,48.0
-0.2653061224489796,0.42857142857142855,7.405149734508578e9,1.0941991865736973e10,3.53684213123e9,47.76
-0.2653061224489796,0.46938775510204084,6.899539016283986e9,1.0581992827142717e10,3.68245381086e9,53.37
-0.2653061224489796,0.5102040816326531,6.679334597263281e9,1.016254548687996e10,3.48321088962e9,52.15
-0.2653061224489796,0.5510204081632653,6.1265176284303e9,9.6786385136176e9,3.55212088519e9,57.98
-0.2653061224489796,0.5918367346938775,5.825191813340878e9,9.12523540763568e9,3.30004359429e9,56.65
-0.2653061224489796,0.6326530612244898,5.273498036069002e9,8.497281196073985e9,3.22378316e9,61.13
-0.2653061224489796,0.673469387755102,4.834114121438162e9,7.789707156207618e9,2.95559303477e9,61.14
-0.2653061224489796,0.7142857142857143,4.1678211330658455e9,6.997434194142762e9,2.82961306108e9,67.89
-0.2653061224489796,0.7551020408163265,3.5867381591524644e9,6.115375294681516e9,2.52863713553e9,70.5
-0.2653061224489796,0.7959183673469388,2.9976346709823e9,5.138437321007564e9,2.14080265003e9,71.42
-0.2653061224489796,0.8367346938775511,2.3492791827969556e9,4.0615223532633142e9,1.71224317047e9,72.88
-0.2653061224489796,0.8775510204081632,1.719316256371912e9,2.8795286959323416e9,1.16021243956e9,67.48
-0.2653061224489796,0.9183673469387755,1.0522617034965175e9,1.5873516444215868e9,5.3508994093e8,50.85
-0.2653061224489796,0.9591836734693877,4.277175676187686e8,1.7988407451784712e8,2.478334931e8,57.94
-0.22448979591836735,-0.9591836734693877,5.734275591553543e8,5.524939533996053e8,2.093360576e7,3.65
-0.22448979591836735,-0.9183673469387755,1.2067986154751399e9,1.9451024910191514e9,7.3830387554e8,61.18
-0.22448979591836735,-0.8775510204081632,1.8358932312309678e9,3.222464612450457e9,1.38657138122e9,75.53
-0.22448979591836735,-0.8367346938775511,2.5374226438340383e9,4.38969341130071e9,1.85227076747e9,73.0
-0.22448979591836735,-0.7959183673469388,3.168321152662048e9,5.451900663245022e9,2.28357951058e9,72.08
-0.22448979591836735,-0.7551020408163265,3.852519336930253e9,6.414196495709017e9,2.56167715878e9,66.49
-0.22448979591836735,-0.7142857142857143,4.380592333021512e9,7.281688954640344e9,2.90109662162e9,66.23
-0.22448979591836735,-0.673469387755102,4.873081353827369e9,8.05948342964549e9,3.18640207582e9,65.39
-0.22448979591836735,-0.6326530612244898,5.5079801848685665e9,8.752681881553797e9,3.24470169669e9,58.91
-0.22448979591836735,-0.5918367346938775,5.884188066138239e9,9.3663817903808e9,3.48219372424e9,59.18
-0.22448979591836735,-0.5510204081632653,6.401383228507471e9,9.90567470148071e9,3.50429147297e9,54.74
-0.22448979591836735,-0.5102040816326531,6.850738114768196e9,1.03756441847568e10,3.52490606999e9,51.45
-0.22448979591836735,-0.46938775510204084,7.156647183423411e9,1.078136292159604e10,3.62471573817e9,50.65
-0.22448979591836735,-0.42857142857142855,7.407135315031484e9,1.1127888471949919e10,3.72075315692e9,50.23
-0.22448979591836735,-0.3877551020408163,7.779282583382578e9,1.1420257007174574e10,3.64097442379e9,46.8
-0.22448979591836735,-0.3469387755102041,7.921119550640462e9,1.16634738497516e10,3.74235429911e9,47.25
-0.22448979591836735,-0.30612244897959184,8.104217222742989e9,1.1862498914654501e10,3.75828169191e9,46.37
-0.22448979591836735,-0.2653061224489796,8.219786311821909e9,1.2022223896158037e10,3.80243758434e9,46.26
-0.22448979591836735,-0.22448979591836735,8.340353733585507e9,1.2147435989015423e10,3.80708225543e9,45.65
-0.22448979591836735,-0.1836734693877551,8.460488717651494e9,1.2242759743937786e10,3.78227102629e9,44.71
-0.22448979591836735,-0.14285714285714285,8.493100478944887e9,1.231256435675765e10,3.81946387781e9,44.97
-0.22448979591836735,-0.10204081632653061,8.609925363238247e9,1.2360819883850643e10,3.75089452061e9,43.56
-0.22448979591836735,-0.061224489795918366,8.65742325994189e9,1.2390888294179089e10,3.73346503424e9,43.12
-0.22448979591836735,-0.02040816326530612,8.597648879734993e9,1.2405255385145937e10,3.80760650541e9,44.29
-0.22448979591836735,0.02040816326530612,8.710855392503925e9,1.2405255385145937e10,3.69439999264e9,42.41
-0.22448979591836735,0.061224489795918366,8.666207908935078e9,1.2390888294179089e10,3.72468038524e9,42.98
-0.22448979591836735,0.10204081632653061,8.656925886043737e9,1.2360819883850643e10,3.70389399781e9,42.79
-0.22448979591836735,0.14285714285714285,8.573211297466588e9,1.231256435675765e10,3.73935305929e9,43.62
-0.22448979591836735,0.1836734693877551,8.519723218885962e9,1.2242759743937786e10,3.72303652505e9,43.7
-0.22448979591836735,0.22448979591836735,8.398122615184812e9,1.2147435989015423e10,3.74931337383e9,44.64
-0.22448979591836735,0.2653061224489796,8.281264662901291e9,1.2022223896158037e10,3.74095923326e9,45.17
-0.22448979591836735,0.30612244897959184,8.059955135069216e9,1.1862498914654501e10,3.80254377959e9,47.18
-0.22448979591836735,0.3469387755102041,7.93441715395784e9,1.16634738497516e10,3.72905669579e9,47.0
-0.22448979591836735,0.3877551020408163,7.681446716742689e9,1.1420257007174574e10,3.73881029043e9,48.67
-0.22448979591836735,0.42857142857142855,7.427264050268587e9,1.1127888471949919e10,3.70062442168e9,49.82
-0.22448979591836735,0.46938775510204084,7.119346773454516e9,1.078136292159604e10,3.66201614814e9,51.44
-0.22448979591836735,0.5102040816326531,6.741613275930052e9,1.03756441847568e10,3.63403090883e9,53.9
-0.22448979591836735,0.5510204081632653,6.423643278440906e9,9.90567470148071e9,3.48203142304e9,54.21
-0.22448979591836735,0.5918367346938775,5.92988495945527e9,9.3663817903808e9,3.43649683093e9,57.95
-0.22448979591836735,0.6326530612244898,5.4869054339636345e9,8.752681881553797e9,3.26577644759e9,59.52
-0.22448979591836735,0.673469387755102,4.91557470729461e9,8.05948342964549e9,3.14390872235e9,63.96
-0.22448979591836735,0.7142857142857143,4.402928926914909e9,7.281688954640344e9,2.87876002773e9,65.38
-0.22448979591836735,0.7551020408163265,3.7755308299086227e9,6.414196495709017e9,2.6386656658e9,69.89
-0.22448979591836735,0.7959183673469388,3.1692994063806505e9,5.451900663245022e9,2.28260125686e9,72.02
-0.22448979591836735,0.8367346938775511,2.6210121157825065e9,4.38969341130071e9,1.76868129552e9,67.48
-0.22448979591836735,0.8775510204081632,1.8665318333047454e9,3.222464612450457e9,1.35593277915e9,72.64
-0.22448979591836735,0.9183673469387755,1.1933460365980299e9,1.9451024910191514e9,7.5175645442e8,63.0
-0.22448979591836735,0.9591836734693877,5.55702095585441e8,5.524939533996053e8,3.20814219e6,0.58
-0.1836734693877551,-0.9591836734693877,6.7602777319041e8,8.600869224763607e8,1.8405914929e8,27.23
-0.1836734693877551,-0.9183673469387755,1.3510276521487813e9,2.240190661202449e9,8.8916300905e8,65.81
-0.1836734693877551,-0.8775510204081632,2.0520628291706452e9,3.505074383248232e9,1.45301155408e9,70.81
-0.1836734693877551,-0.8367346938775511,2.6387001625733576e9,4.659854838031151e9,2.02115467546e9,76.6
-0.1836734693877551,-0.7959183673469388,3.3821045587845078e9,5.709648153021884e9,2.32754359424e9,68.82
-0.1836734693877551,-0.7551020408163265,3.960872666643008e9,6.659569674028721e9,2.69869700739e9,68.13
-0.1836734693877551,-0.7142857142857143,4.556527003347751e9,7.514733754161177e9,2.95820675081e9,64.92
-0.1836734693877551,-0.673469387755102,5.107726636081697e9,8.280253471396806e9,3.17252683532e9,62.11
-0.1836734693877551,-0.6326530612244898,5.606140461165132e9,8.961240245305653e9,3.35509978414e9,59.85
-0.1836734693877551,-0.5918367346938775,6.089349077963591e9,9.562803308981918e9,3.47345423102e9,57.04
-0.1836734693877551,-0.5510204081632653,6.507088112946561e9,1.009004896933085e10,3.58296085638e9,55.06
-0.1836734693877551,-0.5102040816326531,6.966706636689375e9,1.0548079551929205e10,3.58137291524e9,51.41
-0.1836734693877551,-0.46938775510204084,7.261346748585155e9,1.094199186577138e10,3.68064511719e9,50.69
-0.1836734693877551,-0.42857142857142855,7.638686820505402e9,1.1276874920345465e10,3.63818809984e9,47.63
-0.1836734693877551,-0.3877551020408163,7.848456907207746e9,1.1557806449383389e10,3.70934954218e9,47.26
-0.1836734693877551,-0.3469387755102041,8.088319322576746e9,1.1789847479425238e10,3.70152815685e9,45.76
-0.1836734693877551,-0.30612244897959184,8.22853202527254e9,1.1978033606192307e10,3.74950158092e9,45.57
-0.1836734693877551,-0.2653061224489796,8.42818671779806e9,1.2127360573741356e10,3.69917385594e9,43.89
-0.1836734693877551,-0.22448979591836735,8.545272424006734e9,1.2242759743711897e10,3.69748731971e9,43.27
-0.1836734693877551,-0.1836734693877551,8.51547512369003e9,1.2329055292147116e10,3.81358016846e9,44.78
-0.1836734693877551,-0.14285714285714285,8.659849577549612e9,1.2390888291971315e10,3.73103871442e9,43.08
-0.1836734693877551,-0.10204081632653061,8.686735024571163e9,1.2432582572423368e10,3.74584754785e9,43.12
-0.1836734693877551,-0.061224489795918366,8.677271565408436e9,1.2457917756851387e10,3.78064619144e9,43.57
-0.1836734693877551,-0.02040816326530612,8.684888111055603e9,1.2469786696320507e10,3.78489858526e9,43.58
