x position,y position,Simulation Output (°C),Analytical Output (°C),Absolute error (%),Relative error (%)
-0.4482758620689655,-0.3793103448275862,-0.11461511461835854,-0.24144056880263562,0.13,110.65
-0.4482758620689655,-0.3103448275862069,-0.09126263038039933,-0.2159549642806974,0.12,136.63
-0.4482758620689655,-0.2413793103448276,-0.07524159653157457,-0.19300619127180532,0.12,156.52
-0.4482758620689655,-0.1724137931034483,-0.06138392433859189,-0.17232466963109624,0.11,180.73
-0.4482758620689655,-0.10344827586206896,-0.04956223152630916,-0.15366745270526844,0.1,210.05
-0.4482758620689655,-0.034482758620689655,-0.04019647578719609,-0.13681537342862915,0.1,240.37
-0.4482758620689655,0.034482758620689655,-0.03291895966015691,-0.12157046975889926,0.09,269.3
-0.4482758620689655,0.10344827586206896,-0.025975672465885075,-0.10775365920926702,0.08,314.83
-0.4482758620689655,0.1724137931034483,-0.02171099617222451,-0.09520263515932739,0.07,338.5
-0.4482758620689655,0.2413793103448276,-0.016740854653465042,-0.08376996023278786,0.07,400.39
-0.4482758620689655,0.3103448275862069,-0.013795803595983175,-0.0733213343447735,0.06,431.48
-0.4482758620689655,0.3793103448275862,-0.011442777850761403,-0.06373401707341426,0.05,456.98
-0.4482758620689655,0.4482758620689655,-0.008186147743089438,-0.05489538582325112,0.05,570.59
-0.4482758620689655,0.5172413793103449,-0.006845528712269634,-0.04670161284314949,0.04,582.22
-0.4482758620689655,0.5862068965517241,-0.00565720643916222,-0.03905644555759718,0.03,590.38
-0.4482758620689655,0.6551724137931034,-0.004373089968779881,-0.03187007588388999,0.03,628.78
-0.4482758620689655,0.7241379310344828,-0.0027644340886331426,-0.0250580852530296,0.02,806.45
-0.4482758620689655,0.7931034482758621,-0.0023289974662003853,-0.018540452941452203,0.02,696.07
-0.4482758620689655,0.8620689655172413,-0.002289439000426713,-0.012240616064421478,0.01,434.66
-0.4482758620689655,0.9310344827586207,-0.000837502765149069,-0.00608457018879121,0.01,626.51
-0.3793103448275862,-0.9310344827586207,-0.46417713020464857,-0.5033424694616501,0.04,8.44
-0.3793103448275862,-0.8620689655172413,-0.3935291449513721,-0.4514106574723128,0.06,14.71
-0.3793103448275862,-0.7931034482758621,-0.3325020406172033,-0.4047815843434364,0.07,21.74
-0.3793103448275862,-0.7241379310344828,-0.2770766886916488,-0.36290749650736587,0.09,30.98
-0.3793103448275862,-0.6551724137931034,-0.23154979840744097,-0.32529649739688693,0.09,40.49
-0.3793103448275862,-0.5862068965517241,-0.18932231646347164,-0.29150676911678064,0.1,53.97
-0.3793103448275862,-0.5172413793103449,-0.15880896597381855,-0.26114138239152024,0.1,64.44
-0.3793103448275862,-0.4482758620689655,-0.12963013650969513,-0.23384363382136247,0.1,80.39
-0.3793103448275862,-0.3793103448275862,-0.1051049159757385,-0.20929285567339034,0.1,99.13
-0.3793103448275862,-0.3103448275862069,-0.08632827275805009,-0.18720064898496372,0.1,116.85
-0.3793103448275862,-0.2413793103448276,-0.06949055946763928,-0.16730749572968934,0.1,140.76
-0.3793103448275862,-0.1724137931034483,-0.05494428046336801,-0.14937971024889332,0.09,171.87
-0.3793103448275862,-0.10344827586206896,-0.04578723869332214,-0.1332066941369391,0.09,190.93
-0.3793103448275862,-0.034482758620689655,-0.03739154922950745,-0.11859846233342085,0.08,217.18
-0.3793103448275862,0.034482758620689655,-0.03000279334615765,-0.10538341136113917,0.08,251.25
-0.3793103448275862,0.10344827586206896,-0.024766545520158438,-0.09340630349326211,0.07,277.15
-0.3793103448275862,0.1724137931034483,-0.020180482196131215,-0.08252644316960389,0.06,308.94
-0.3793103448275862,0.2413793103448276,-0.015253642927679842,-0.0726160242403104,0.06,376.06
-0.3793103448275862,0.3103448275862069,-0.012906638216748586,-0.06355862862195827,0.05,392.45
-0.3793103448275862,0.3793103448275862,-0.010578592611749855,-0.055247858729720975,0.04,422.26
-0.3793103448275862,0.4482758620689655,-0.007212780268276384,-0.04758608762072862,0.04,559.75
-0.3793103448275862,0.5172413793103449,-0.006948751068077861,-0.040483312166505886,0.03,482.6
-0.3793103448275862,0.5862068965517241,-0.004892435349791134,-0.03385609578265947,0.03,592.01
-0.3793103448275862,0.6551724137931034,-0.0042916676330355934,-0.02762658829601868,0.02,543.73
-0.3793103448275862,0.7241379310344828,-0.0030163898391019892,-0.021721611435569922,0.02,620.12
-0.3793103448275862,0.7931034482758621,-0.002292400908786583,-0.016071799204410597,0.01,601.09
-0.3793103448275862,0.8620689655172413,-0.0015789587017830341,-0.010610783034637972,0.01,572.01
-0.3793103448275862,0.9310344827586207,-0.000939305099240126,-0.0052744121531550624,0.0,461.52
-0.3103448275862069,-0.9310344827586207,-0.38817433860848566,-0.4201270410718869,0.03,8.23
-0.3103448275862069,-0.8620689655172413,-0.3321330726009871,-0.3767808904243622,0.04,13.44
-0.3103448275862069,-0.7931034482758621,-0.2805136414614958,-0.3378607998098902,0.06,20.44
-0.3103448275862069,-0.7241379310344828,-0.23524514478566938,-0.30290957338353963,0.07,28.76
-0.3103448275862069,-0.6551724137931034,-0.19766066427257972,-0.27151663770508744,0.07,37.37
-0.3103448275862069,-0.5862068965517241,-0.16246941273227913,-0.2433132187165657,0.08,49.76
-0.3103448275862069,-0.5172413793103449,-0.13482088838066303,-0.21796800973880587,0.08,61.67
